Supplier;Code;Description;Q;Cost Price;Cost * Q;Sales Pirce;Sales Price * Q
D205;ZALUMIN011;D205 ΑΚΡΟ ΗΛΕΚΤΡΟΔΙΟΥ;2;6;12;8;16
D205;ZALUMIN012;D205 ΚΑΜΙΝΑΔΑ ΜΟΝΩΜΕΝΗ Φ150-Φ200;2;33;66;43;86
D205;ZALUMIN013;D205 ΠΛΑΣΤΙΚΗ ΤΑΠΑ 40Χ20;-685;0;-166;0;-137
D205;ZALUMIN014;D205 ΑΕΡΑΓΩΓΟΣ ΑΛΟΥΜ ΒΤ Φ125;75;2;153;3;199
D205;ZALUMIN015;D205 ΛΑΜΑΡΙΝΑ ΚΥΜΑΤΟΕΙΔΗ 4ΜΧ0.82ΜΧ0.35Μ;11;16;177;21;231
D205;ZALUMIN016;D205 ΑΕΡΑΓΩΓΟΙ ΑΛΟΥΜΙΝΙΟΥ Φ100;75;2;126;2;164
D205;ZALUMIN017;ΠΛΑΣΤΙΚΗ ΤΑΠΑ 60Χ40;30;0;12;1;16
D205;ZALUMIN018;ΠΛΑΣΤΙΚΗ ΤΑΠΑ ΤΕΤΡΑΓΩΝΗ 40Χ40;50;0;16;0;21
D206;ZALUMIN019;ΗΛΕΚΤΡ FINCORD-M Φ2,00 300;1;18;18;23;23
D207;ZALUMIN020;ΚΟΙΛΟΔΟΚΟΣ 40Χ40Χ6;30;13;390;17;508
D208;ZALUMIN021;ΛΑΜΑ ΣΕΓΑΣ 130mm;19;3;54;2;30
;;;;;;;
D211;ZALUMIN022;D211 ΠΕΡΣΙΔΑ 150Χ150 ΑΛΟΥΜΙΝΙΟΥ ΜΕ ΣΗΤΑ;90;3;261;4;340
D218;ZALUMIN023;D218 ΚΟΥΡΤΙΝΟΞΥΛΟ ΑΛΟΥΜΙΝΙΟΥ ΔΙΠΛΟ 5Μ;10;12;121;16;158
D218;ZALUMIN024;D218 ΧΟΥΚΣ ΓΙΑ ΚΟΥΡΤΙΝΟΞΥΛΟ;1;11;11;15;15
D205;ZALUMIN025;D205  ΤΡΑΝΤΖΑΡΙΣΤΟ 60Χ40 ΓΑΛΒΑΝΙΖΕ;120;21;2520;0;0
D205;ZALUMIN026;D205 ΣΤΡΑΝΤΖΑΡΙΣΤΟ 40Χ20 ΓΑΛΒΑΝΙΖΕ;168;12;2016;0;0
D205;ZALUMIN027;D205 ΣΤΡΟΓΓΥΛΟ 235JR D010 6M;90;4;315;5;445
I224;ZAM;I224 AESTHETIC MACHINE;2;846;1691;1450;2900
;ZANCH1.1;I252 ANCHOR 240kgs;4;389;1554;0;0
I252;ZANCH1.2;I252 ANCHOR 250kgs;4;423;1693;0;0
D198;ZAQ20PWU;D198 ΚΟΥΤΙ COMBO;-1;0;0;4;-4
D198;ZAQHM70-P;D198 ΚΟΥΤΙ ΓΥΨΟΣΑΝΙΔΑΣ ΗΜ70-P;-20;0;0;3;-65
D201;ZARMOS04GREYBLUE;D201 ΑΡΜΟΣΤΟΚΟΣ ISOMAT MULTIFILL ΑΠΛΟΣ 5kg;-10;0;0;8;-75
D201;ZARMOS15MANHTGREY;D201 ΑΡΜΟΣΤΟΚΟΣ ISOMAT MULTIFILL ΑΠΛΟΣ 5kg;8;5;42;0;0
I234;ZBFS;I234 BAMBOO FLOORING SAMPLES;5;1;6;2;10
I222;ZBW001;I222 BOTTLE WARMER;2;13;25;22;44
I196;ZCD001;I196 ΔΙΣΚΟΣ ΚΟΠΗΣ 100Χ1,2Χ22,2;1500;0;225;1;1500
I196;ZCD002;I196 ΔΙΣΚΟΣ ΚΟΠΗΣ 125Χ1,2Χ22,2;1500;0;360;1;1500
D201;ZCHROM REVINEX;REVINEX 18kg;4;60;242;79;315
D201;ZCHROM ΑΝΤΙΜΟΥΧΛΙΚΟ;ΑΝΤΙΜΟΥΧΛΙΚΟ ΠΡΟΣΘΕΤΟ 200gr;3;11;32;14;42
;;;;;;;
D201;ZCHROM0001;D201 ISOMAT MEGACROUT 100 25kg;112;15;1626;18;2058
D201;ZCHROM0002;D201 ISOMAT MEGACRET 40 25kg;207;15;3130;21;4361
D201;ZCHROM0003;D201 ISOMAT DUROCRET ΓΚΡΙ 25kg;87;12;1022;15;1324
D201;ZCHROM0005;D201 ISOMAT AQUAMAT 25kg;7;22;155;29;202
D201;ZCHROM0006;D201 ISOMAT AQUAMAT ELASTIC A 25kg;23;46;1064;60;1383
D201;ZCHROM0007;D201 ISOMAT AQUAMAT ELASTIC B 10kg;-13;0;0;31;-401
D201;ZCHROM0008;D201 ISOMAT ΚΟΛΛΑ ΑΚ9 25kg;-6;0;0;7;-41
D201;ZCHROM0009;D201 INTERMIX 30kg;208;7;1435;8;1584
D201;ZCHROM0010;D201 DUROSTICK  STOKOFIX 20kg;-31;0;0;8;-236
D201;ZCHROM0011;D201 DUROSTICK ΚΟΛΛΑ GOLD 25kg;24;11;271;15;353
D201;ZCHROM0012;D201 ISOMAT ΙΝΕΣ 600gr;4;9;35;8;32
D201;ZCHROM0013;D201 ISOLAC BT 17kg;111;47;5191;83;9213
D201;ZCHROM0014;D201 ISOMAC ΑΣΦΑΛΤΙΚΗ ΜΑΣΤΙΧΗ 20kg;-1;0;0;91;-91
D201;ZCHROM0015;D201 ISOMAC ΑΣΦΑΛΤΙΚΗ ΜΑΣΤΙΧΗ 5kg;1;18;18;24;24
D201;ZCHROM0017;D201 TUBAX-ΜΟΥΡΕΛΑ 25cm;-200;0;0;0;-86
D201;ZCHROM0020;D201 ΒΕΡΝΙΚΙ ΕΜΠΟΤΙΣΟΥ ΔΙΑΛΥΤΟΥ DÉCOR 2,5lit;74;8;627;8;564
D201;ZCHROM0021;D201 ΒΕΡΝΙΚΙ ΕΜΠΟΤΙΣΜΟΥ ΠΕΤΡΑΣ DELAC 2,5lit;-1;0;0;22;-22
D201;ZCHROM0022;D201 ΑΦΡΟΣ ΠΟΛΥΟΥΡΕΘΑΝΗΣ ΠΙΣΤΟΛΙΟΥ;-58;0;0;4;-236
D201;ZCHROM0023;D201 ΑΣΤΑΡΙ ΑΛΟΥΜΙΝΙΟΥ&ΓΑΛΒΑΝΙΖΕ DUROSTIC 750ml;10;7;69;10;102
;;;;;;;
D201;ZCHROM0024;D201 ΚΑΘΑΡΙΣΤΙΚΟ ΑΦΡΟΥ ΠΟΛΥΟΥΡΕΘΑΝΗΣ ISOMAT 400ml;22;5;115;5;118
D201;ZCHROM0026;D201 ΣΙΛΙΚΟΝΗ MERCOLA ΒΑΦΗΣ;215;1;303;2;473
D201;ZCHROM0027;D201 ΣΙΛΙΚΟΝΗ MERCOLA ΓΙΑ ΞΥΛΟ 280ml;50;2;81;0;0
D201;ZCHROM0029;D201 ΣΠΡΕΥ ΚΟΚΚΙΝΟ FAST ACRYLIC;10;3;32;4;42
D201;ZCHROM0030;D201 ΣΠΡΕΥ ΜΑΥΡΟ  FAST ACRYLIC;-1;0;0;3;-3
D201;ZCHROM0031;D201 ΣΠΡΕΥ ΛΕΥΚΟ  FAST ACRYLIC;-1;0;0;3;-3
D201;ZCHROM0032;D201 ΣΠΡΕΥ ΓΑΛΒΑΝΙΖΕ;-1;0;0;3;-3
D201;ZCHROM0033;D201 ΡΑΜΜΑ ΟΙΚΟΔΟΜΗΣ;7;1;6;1;8
D201;ZCHROM0035;D201 ΓΥΑΛΟΧΑΡΤΟ ΠΛΑΚΑ Νο120;129;0;31;0;54
D201;ZCHROM0036;D201 ΓΥΑΛΟΧΑΡΤΟ ΠΛΑΚΑ Νο150;-30;0;0;1;-35
D201;ZCHROM0038;D201 WHITE SPIRIT KRAFT 1lit;40;3;113;0;0
D201;ZCHROM0039;D201 WHITE SPIRIT KRAFT 375ml;-1;0;0;3;-3
D202;ZCHROM0040;D202 ΒΕΛΑΤΟΥΡΑ ΑΣΤΑΡΙ ΝΕΡΟΥ 2,5lit;-1;0;0;24;-24
D202;ZCHROM0042;D202 METAL PRIME  ΛΕΥΚΟ 750ml;12;5;58;5;61
D202;ZCHROM0043;D202 ΡΙΠΟΥΛΙΝΗ PLATINUM  ΛΕΥΟ ΣΑΤΙΝΕ 2,5lit;-2;0;0;29;-58
D202;ZCHROM0044;D202 ΡΙΠΟΥΛΙΝΗ ΝΕΡΟΥ AQUA VIT ΛΕΥΚΟ ΣΑΤΙΝΕ 750lit;-4;0;0;11;-44
D202;ZCHROM0048;D202 ΧΑΛΑΖΙΑΚΟ ΑΣΤΑΡΙ VITEX 10lit;-5;0;0;26;-128
D202;ZCHROM0049;D202 ΧΑΛΑΖΙΑΚΟ ΑΣΤΑΡΙ VITEX 3lit;240;3;638;0;0
D202;ZCHROM0050;D202 T300 ΔΥΑΛΙΤΙΚΟ ΠΙΝΕΛΟΥ VITEX;-2;0;0;2;-4
;;;;;;;
D203;ZCHROM0054;D203 ΒΕΛΑΤΟΥΡΑ ΛΕΥΚΟ 750ml;-1;0;0;5;-5
D203;ZCHROM0058;D203 ΝΤΟΥΚΟΧΡΩΜΑ ΛΕΥΚΟ  ΣΑΤΙΝΕ 750ml;-1;0;0;7;-7
D203;ZCHROM0060;D203 ΝΤΟΥΚΟΧΡΩΜΑ ΛΕΥΚΟ ΣΑΤΙΝΕ 2,5lit;3;14;41;20;59
D203;ZCHROM0061;D203 ΑΣΤΑΡΙ ΑΛΟΥΜΙΝΙΟΥ & ΓΑΛΒΑΝΙΖΕ 2,5lit;-1;0;0;19;-19
D203;ZCHROM0062;D203 ΑΣΤΑΡΙ ΜΕΤΑΛΛΩΝ ΛΕΥΚΟ 2,5lit;-5;0;0;20;-100
D203;ZCHROM0063;D203 ΑΣΤΑΡΙ ΜΕΤΑΛΛΩΝ ΛΕΥΚΟ 750ml;-2;0;0;7;-14
D203;ZCHROM0064;D203 ΧΡΩΤΕΧ PRIME ΑΣΤΑΡΙ 3lit;-5;0;0;12;-61
D203;ZCHROM0065;D203 ΧΡΩΤΕΧ PRIME ΑΣΤΑΡΙ 10lit;-9;0;0;32;-290
D203;ZCHROM0071;D203 ΒΕΡΝΙΚΙ ΠΑΤΩΜΑΤΟΣ ER-LAC ΔΙΑΦΑΝΕΣ Α 1lit;12;9;106;0;0
D203;ZCHROM0072;D203 ER-LAC ΣΚΛΗΡΥΝΤΗΣ Β 1lit;12;9;106;0;0
D203;ZCHROM0076;D203 ΡΟΛΟ ΒΑΦΗΣ ΧΩΡΙΣ ΒΑΣΗ 25cm;10;3;32;0;0
D203;ZCHROM0077;D203 ΠΙΝΕΛΟ ΒΑΦΗΣ Νο 1,5;14;3;39;2;25
D203;ZCHROM0078;D203 ΡΟΛΑΚΙ ΒΑΦΗΣ ΜΙΚΡΟ 10cm;64;1;72;1;81
D203;ZCHROM0079;D203 MICROFIBER No16 Φ30;22;1;18;3;58
D203;ZCHROM0080;D203 ΑΝΤ/ΚΟ MICROFIBER 10cm;154;1;125;2;243
D203;ZCHROM0081;D203 ΧΕΙΡΟΛΑΒΗ 16cm;12;1;14;1;6
D203;ZCHROM0082;D203 ΧΕΙΡΟΛΑΒΗ ΓΙΑ 7cm & 10cm;9;0;4;1;5
D203;ZCHROM0083;D203 CHARMER;6;10;58;13;76
D203;ZCHROM0084;ROLLEX No18 Φ50;6;18;108;23;141
;;;;;;;
D203;ZCHROM0085;D203 ΚΟΝΤΑΡΟΠΙΝΕΛΑ Νο 2.5'';32;4;124;5;161
D203;ZCHROM0086;D203 ISOMAT AK-T35 ΓΚΡΙ Σ25 GR;1364;6;8525;8;10656
D203;ZCHROM0087;D203 ISOMAT AK-T35 ΛΕΥΚΗ Σ25 GR;206;7;1339;8;1743
D203;ZCHROM0088;D203 ΧΕΙΡΟΛΑΒΗ 5cm;5;0;2;1;3
D203;ZCHROM0089;D203 AQUACHROM ECO SATINE 30 WHITE 2.5LIT;14;23;316;37;514
D203;ZCHROM0090;D203 SIKADUR-31+ (AB) PI 6KG;20;58;1158;72;1447
D203;ZCHROM0091;D203 SIKA FLOUR 3 QUARTZ TOP 25KG;88;17;1490;15;1327
D203;ZCHROM0092;D203 SIKADUR COMBIFLEX SG-10 P200;9;154;1385;200;1804
D203;ZCHROM0093;D203 KNAUF READY FIX 28kg;-6;0;0;21;-127
D203;ZCHROM0094;D203 SIKA FLEX FC11 600gr;89;9;822;12;1071
D216;ZCHROM0095;D216 ΑΦΡΟΣ ΠΟΛΥΟΥΡΕΘΑΝΗΣ ΧΕΙΡΟΣ 750ml;-25;4;-102;5;-133
D216;ZCHROM0096;D216 ΠΙΣΤΟΛΙ ΑΦΡΟΥ;1;12;12;15;15
D216;ZCHROM0097;D216 SILACRYL 280ml ΣΙΛΙΝΟΣΤΟΚΟΣ;25;2;38;2;49
D216;ZCHROM0098;D216 HYPERDESMO AQUA WHITE 12kg;4;35;140;45;182
D203;ZCHROM0099;D203 ROLLEX No180 Φ50 ΠΛΗΡΗ;21;16;339;23;492
D203;ZCHROM0100;D203 ΠΙΝΕΛΟ ΛΕΥΚΗ ΤΡΙΧΑ Νο 1.5'';33;1;40;2;64
D201;ZCHROM0101;D201 ΑΣΦΑΛΤΙΚΗ ΠΑΣΤΑ;55;4;200;5;260
D201;ZCHROM0102;D201 ΛΟΥΚΑΝΙΚΟ;41;7;298;9;387
D203;ZCHROM103;D203 SIKASIL ΣΙΛΙΚΟΝΗ ΔΙΑΦΑΝΗ;22;3;62;4;81
;;;;;;;
D203;ZCHROM104;D203 VIVEMETAL SATIN 30 WHITE 2.5L;1;18;18;23;23
D203;ZCHROM105;D203 VIVEMETAL SATIN 30 WHITE 750ml;15;7;103;9;134
D203;ZCHROM106;D203 ΓΥΑΛΟΧΑΡΤΟ Φ125;1030;0;412;0;319
D203;ZCHROM107;D203 PRIMEX A-300 3lit;9;32;290;15;137
D203;ZCHROM108;D203 PRIMEX A-300 10lit;7;12;82;42;294
D211;ZCHROM109;D211 PENETRON SEALCOAT 22.68kg;6;30;178;39;232
D211;ZCHROM110;D211 PENECRYL ELASTIC 12kg;6;62;374;81;487
D211;ZCHROM111;D211 PENETRON BACKING ROD 50mm;1;218;218;284;284
D211;ZCHROM112;D211 PENETRON ADMIX 18kg;6;99;593;129;772
D214;ZCHROM113;D214 ΣΠΡΕΥ ΣΙΛΙΚΟΝΗΣ;2;4;8;4;8
D214;ZCHROM114;D214 ΑΦΡΟΣ PU FOAM PRPFESSIONAL;24;6;151;7;158
D203;ZCHROM115;D203 ΣΠΡΕΙ QUANTUM ΛΙΠΑΝΤΙΚΟ;2;3;6;0;0
D203;ZCHROM116;D203 WD-40 SMART STRAW 450ml;5;10;52;0;0
D203;ZCHROM117;D203 SIKACRYL UNIVERSAL PRO WHITE 300ml;60;2;97;0;0
D203;ZCHROM118;D203 OPB 350 BASE C 1kg;7;14;96;9;64
D203;ZCHROM119;ΛΕΥΚΟ ELCRO Φ125 Ρ40;200;0;56;0;72
D203;ZCHROM120;ΛΕΥΚΟ VELCRO Φ125 Ρ60;50;0;14;0;18
D203;ZCHROM121;VIVEMETAL SATIN 24 BLACK 750ml;12;7;82;9;107
D203;ZCHROM122;AQUACHROM ECO PRIMER 30 2.5LIT;4;22;87;28;113
;;;;;;;
D203;ZCHROM123;SPRAY AUT-OLAC ΧΡΩΜΑΤΙΣΤΑ 400;30;3;85;4;110
D203;ZCHROM20530YR;D203 VIVECRYL ELASTIC ECO BASE P 10LIT 205-30YR;1;44;44;58;58
D202;ZCHROM21010YR;D202 VIVECRYL ELASTIC 10lit;6;44;266;58;346
D203;ZCHROM24070YR;D203 VIVECRYL ELASTIC BASE 10L 210-70YR;4;44;174;0;0
D203;ZCHROM900-20Y;D203 NEOPAL 10lit;-1;0;0;37;-37
D203;ZCHROMCL82;D203 NEOPAL 10lit;-18;28;-508;37;-662
D203;ZCHROMCL85;D203 NEOPAL 10lit;28;28;790;37;1029
D203;ZCHROMECO30;D203 SUPER NEOPAL ECO 30 WHITE 10L;5;28;141;37;184
D203;ZCHROMECO9003;D203 VIVECRYL ELASTIC ECO RAL9003;3;44;133;0;0
D203;ZCHROMECOBASEP;SUPER NEOPAL ECO BASE 10L;4;28;113;37;147
D203;ZCHROMECOBASEP3;VIVECRYL ELASTIC ECO BASE P 3LIT;4;19;77;25;101
D203;ZCHROMECORAL8014;D203 SUPER NEOPAL ECO BASE RAL8014 9.7L;2;81;161;0;0
D203;ZCHROMP;D203 SUPER NEOPLA ECO BASE P 10L;49;29;1442;37;1800
D203;ZCHROMPRIMER;D203 ML-PRIMER;28;20;564;39;1089
D203;ZCHROMRAL8014;D203 SUPER NEOPAL ECO BASE RAL8014 2.9L;1;28;28;0;0
D203;ZCHROMRAL9003;D203 SUPER NEOPAL ECO BASE P 10LIT RAL9003;4;29;118;53;210
D203;ZCHROMRAL9004;1 kg LAW 505C RAL 9004;11;17;187;21;232
D203;ZCHROMS1000-N;D203 VIVECRYL ELASTIC ECO BASE P 10LIT;22;44;976;53;1155
I221;ZCIP001;I221 ΚΑΤΣΑΡΟΛΑ ΜΑΝΤΕΜΙ;10;38;377;65;650
;;;;;;;
I243;ZCLR0001;I243 COLD ROOM 2,63 x 1,85 x 2,5m 12cbm incl Cold Storage Panels 32,12sqm, Cold Room Door, Refigeration unit, accessories;1;3170;3170;0;0
I243;ZCLR0002;I243 COLD ROOM 2,4 x 1,8 x2,75 12cqm incl Cold Storage Panels 31,74sqm, Cold Room Door, Refigeration unit, accessories;1;2601;2601;0;0
I237;ZCMR0001;I237 CAMERA HD POE 4pcs(Metal IR waterproof bullet,30m IR(2pcs white Leds+2pcs infrared leds),3.6mm lens;4;159;634;0;0
I237;ZCMR0002;I237 CAMERA HD POE 8pcs IR waterproof bullet camera(2pcs IR leds+2pcs white leds,30m IR ,3.6mm lens);2;284;569;0;0
I237;ZCMR0003;I237 CAMERA IP66 waterproof bullet camera Lens:Board Lens 3.6mm IR LED;64;33;2100;0;0
I237;ZCMR0004;I237 CAMERA 7PCS IR LEDS+2PCS Warm Light LEDS;6;120;722;0;0
I237;ZCMR0005;I237 MAINBOARD 32 channel NVR(3536 mainbaord) ,32CH 5MP/8CH 4K ip cameras input,;4;186;744;0;0
I237;ZCMR0006;I237 IP Keyboard controller;1;219;219;0;0
I237;ZCMR0007;I237 4G Solar ptz camera,10x zoom;10;175;1750;0;0
I237;ZCMR0008;I237 USB 3.0 STICK 256GB Silver-Gray Zinc alloy 70x21x9mm;6;60;361;0;0
I151;ZCN005;I151 ΑΤΣΑΛΟΚΑΡΦΑ 3.5Χ70ΜΜ;-8200;0;-82;0;-40
I151;ZCN007;I151 ΑΤΣΑΛΟΚΑΡΦΑ 3.5Χ70ΜΜ;-4200;0;0;0;-29
D215;ZCN008;ΚΑΡΦΟΒΕΛΟΝΕΣ 16Χ21;73;6;438;8;570
D215;ZCN009;ΚΑΡΦΟΒΕΛΟΝΕΣ 19Χ45;41;6;246;8;320
I216;ZCT001;I216 ΠΛΑΚΑΚΙ ΤΥΠΟΥ CORK ΔΕΙΓΜΑTA;7;2;11;3;21
I140;ZDB001;I140 ΑΠΟΣΤΡΑΓΓΙΣΤΙΚΗ ΜΕΜΒΡΑΝΗ 400gr/m2 2Χ20Μ/ROLL;-1;0;0;10;-10
;;;;;;;
I134;ZDF001;I134 ΕΞΑΕΡΙΣΜΟΣ ΓΙΑ ΜΗΧΑΝΟΣΤΑΣΙΟ Φ100 220V;58;40;2294;70;4060
D200;ZDF002;D200 ΑΥΤΟΜΑΤΟ ΕΞΑΕΡΙΣΜΟΥ ΔΙΚΤΥΟΥ;10;5;51;7;67
I188;ZDG75;"I188 ΓΕΝΝΗΤΡΙΑ ΑΝΟΙΧΤΟΥ ΤΥΠΟΥ 7,5KVA ΜΟΝΟΦΑΣΙΚΗ 50HZ 230V ΜΕ
ΠΕΤΡΕΛΑΙΟΚΙΝΗΤΗΡΑ";3;640;1920;1150;3450
I228;ZDWP;I228 Double wax pot;1;29;29;95;95
I233;ZEC;I233 Eyelash curler Material: carbon steel Color：rosegold;10;1;9;2;20
I134;ZEF001;I134 ΕΞΑΕΡΙΣΤΗΡΑΣ WC Φ100;75;7;527;15;1125
D199;ZEHN011;D199 ΧΡΟΝ/ΠΤΗΣ ΑΝΑΛ.ΗΜΕΡ 230V HAGER-EHN;10;32;319;42;415
D201;ZEPOXY04GREYBLUE;D201 ΕΠΟΞΕΙΔΙΚΟΣ ΑΡΜΟΣΤΟΚΟΣ ISOMAT MULTIFILL 3kg;8;5;44;0;0
D200;ZEPOXYNo51SILVER;D200 ΕΠΟΞΕΙΔΙΚΟΣ ΣΤΟΚΟΣ ΠΛΑΚΙΔΙΩΝ KERAKOLL 3 kg;-6;0;0;13;-79
D201;ZEPOXYΝο4GREYBLUE;D201 ΑΡΜΟΣΤΟΚΟΣ ISOMAT MULTIFILL ΑΠΛΟΣ 5kg;3;6;17;0;0
I233;ZET001;I233 Eyebrow tweezers Material: stainless steel Size: 96mm Color： black;10;1;6;1;10
I233;ZET002;I233 Eyebrow tweezers Material: stainless steel Size: 96mm Color： gold Package: pc tud;10;2;17;3;30
I192;ZEV11;"I192 ΦΟΡΤΙΣΤΗΣ ΜΠΑΤΑΡΙΑΣ ΗΛΕΚΤΡΙΚΟΥ ΑΥΤΟΚΙΝΗΤΟΥ
ΕΠΙΤΟΙΧΟ ΜΕ 5Μ ΚΑΛΩΔΙΟ 11KW";5;424;2120;1475;7375
I192;ZEVC0001;I192 AC EV CHARGING STATION (M3W316EN);4;404;1616;0;0
I192;ZEVC0002;I192 MOUNTING POLE (iPAZ-1500C-TY);3;66;199;0;0
I233;ZFF;I233 Foot file Material: wooden, sand paper Size: 25cm Color: black+red;10;1;5;1;10
D209;ZFREAT004;D209 ΕΠΙΓΕΜΙΖΟΜΕΝΟ ΚΑΠΑΚΙ ΑΛΟΥΜΙΝΙΟΥ ΦΡΕΑΤΙΟΥ 80Χ80;-1;0;0;171;-171
D209;ZFREAT005;D209 ΕΠΙΓΕΜΙΖΟΜΕΝΟ ΚΑΠΑΚΙ ΦΡΕΑΤΙΟΥ ΑΛΟΥΜΙΝΙΟΥ 100Χ100;-1;0;0;284;-284
;;;;;;;
D211;ZGE002;D211 ΓΕΩΥΦΑΣΜΑ 150gr/m2;4678;1;3041;1;3962
I196;ZGL001;I196 ΓΑΝΤΙΑ ΕΡΓΑΣΙΑΣ;798;1;966;1;798
I210;ZGRDN001.1;I210 GARDEN EDGING 120x50 (height above ground) corners bend 90 degrees in half;70;18;1273;65;4550
I210;ZGRDN001.2;I210 GARDEN EDGING 120x50 (height above ground);105;18;1868;65;6825
I210;ZGRDN001.3;I210 GARDEN EDGING 240x15;130;11;1487;40;5200
I210;ZGRDN001.4;I210 GARDEN EDGING 240x17,5 (height above ground);30;14;425;50;1500
I210;ZGRDN001.5;I210 GARDEN EDGING 240x35 (height above ground);50;25;1260;90;4500
I210;ZGRDN001.6;I210 GARDEN EDGING 240x50 (height above ground);20;34;684;120;2400
I210;ZGRDN001.7;I210 GARDEN EDGING 240x50 (height above ground);230;33;7599;115;26450
I196;ZHDR001;I196 ΑΡΙΔΑ 6Χ160ΜΜ;292;0;114;1;292
I196;ZHDR002;I196 ΑΡΙΔΑ 8Χ160ΜΜ;300;0;117;1;300
I196;ZHDR003;I196 ΑΡΙΔΑ 10Χ160ΜΜ;300;0;132;1;300
I196;ZHDR004;I196 ΑΡΙΔΑ 12Χ160ΜΜ;300;0;132;1;300
I196;ZHDR005;I196 ΑΡΙΔΑ 6Χ260ΜΜ;196;1;141;2;392
I196;ZHDR006;I196 ΑΡΙΔΑ 8Χ260ΜΜ;198;1;143;2;396
I196;ZHDR007;I196 ΑΡΙΔΑ 10Χ260ΜΜ;200;1;152;2;400
I196;ZHDR008;I196 ΑΡΙΔΑ 12Χ260ΜΜ;200;1;162;2;400
I113;ZHSSMOKE;I113 ΑΝΙΧΝΕΥΤΗΣ ΚΑΠΝΟΥ ΜΠΑΤΑΡΙΑΣ 50X50X50MM;144;10;1454;35;5040
I254;ZICEMCH001;I254 ICE CUBE MACHINE 30kg storage 50kg/24h 50x58x79cm;1;2415;2415;0;0
;;;;;;;
I246;ZJGT001;I246 JUTE COCONUT GEOTEXTILE 5cm*5cm 150g/m2 2m x 20m/pcs 10pcs/400m2/block;2400;1;1704;0;0
D199;ZK-10;D199 ΦΙΣ ΣΟΥΚΟ ΑΡΣΕΝΙΚΟ 16Α ΛΕΥΚΟ ΓΩΝΙΑΚΟ;15;1;15;1;19
D199;ZK1ZB0-BLACK;D199 ΤΑΙΝΙΑ PVC ΜΟΝΩΤΙΚΗ 19Χ0.13mm 18.29m ΜΑΥΡΗ;20;2;41;3;53
D199;ZK1ZB0-WHITE;D199 ΤΑΙΝΙΑ PVC ΜΟΝΩΤΙΚΗ 19Χ0.13mm 18.29m ΛΕΥΚΗ;10;1;6;1;7
I158;ZKB001;I158 ΔΙΠΛΟΣ ΣΥΡΟΜΕΝΟΣ ΚΑΔΟΣ ΣΚΟΥΠΙΔΙΩΝ  562-8x506x570CM;30;61;1844;215;6450
D199;ZKD190B;D199 ΓΕΦΥΡΑ ΦΑΣΗΣ 1P 57X20mm 100A (HAGER-KDN100);2;13;26;17;34
D199;ZK-NYMHY3G1,5;ΚΑΛΩΔΙΟ ΕΥΚΑΜΠΤΟ NYMHY3G1,5;100;1;63;1;82
D199;ZK-NYMHY3G2,5;ΚΑΛΩΔΙΟ ΕΥΚΑΜΠΤΟ 3Χ2.5mm;100;1;101;1;131
D199;ZK-NYMHY3G6;ΚΑΛΩΔΙΟ ΕΥΚΑΜΠΤΟ 3Χ6;20;2;44;3;57
D200;ZKOLPLAK002;D200 ΑΠΟΣΤΑΤΕΣ ΠΛΑΚΙΔΙΩΝ 1.5ΜΜ (100ΤΕΜ);-9;6;-54;4;-36
D200;ZKOLPLAK003;D200 ΣΦΗΝΕΣ ΠΛΑΚΙΔΙΩΝ (100ΤΕΜ);-9;0;0;9;-83
D200;ZKOLPLAK004;D200 KERAKOLL H30 ΚΟΛΛΑ ΠΛΑΚΙΔΙΩΝ 25kg;17025;0;8172;1;10636
D200;ZKOLPLAK005;D200 ΚΟΛΛΑ ΠΛΑΚΙΔΙΩΝ Η40;7525;1;4816;1;6923
D201;ZKOLPLAK006;D201 ISOMAT ΚΟΛΛΑ ΠΛΑΚΙΔΙΩΝ ΑΚ20;36;12;421;12;442
D199;ZK-ΚΑΛΩΔΙΟ ΕΛΕΓΧΟΥ;ΚΑΛΩΔΙΟ ΕΛΕΓΧΟΥ 7Χ1;100;1;126;2;163
D199;ZK-ΣΩΛΗΝΑΣ ΣΠΙΡΑΛ;ΣΩΛΗΝΑΣ ΣΠΙΡΑΛ ΠΛΑΣΤΙΚΟΣ ΜΕΣΑΙΟΥ ΤΥΠΟΥ 13.5mm;250;1;142;1;183
D199;ZK-ΦΙΣ ΣΟΥΚΟ ΑΡΣΕΝΙΚΟ;ΦΙΣ ΣΟΥΚΟ ΑΡΣΕΝΙΚΟ 16Α ΕΥΘΥ;15;1;11;1;14
D199;ZK-ΦΙΣ ΣΟΥΚΟ ΘΗΛΥΚΟ;ΦΙΣ ΣΟΥΚΟ ΘΗΛΥΚΟ 16Α;10;1;9;1;12
D199;ZLAMP001;D199 ΛΑΜΠΑ LED PAR 16 6.2W GU10;44;6;269;8;350
;;;;;;;
D199;ZLAMP002;D199 ΛΑΜΠΑ LED 7W E14 230V ΘΕΡΜΟ/ΛΕΥΚΟ;10;2;22;0;0
D199;ZMCN140;D199 ΜΙΚΡΟΑΥΤΟΜΑΤΟΣ 1P C40A 6kA 230V;20;3;61;4;79
I196;ZMIXER001;I196 MIXER;6;60;362;126;756
I46;ZMJ020012306;I46 ΔΙΣΚΟΣ ΚΟΠΗΣ 230X6X22;-5;0;0;2;-8
